title,research_area,authors,image_file
Two Proposals of a QA Answer Extraction Module Based on Semantic Roles,Natural Language Processing (NLP),"[{'name': 'P. Moreda', 'institution': 'Universitiy of Alicante', 'subunit': 'Natural Language Processing Research Group', 'location': 'Alicante, Spain', 'full_affiliation': 'Natural Language Processing Research Group. Universitiy of Alicante. Alicante, Spain'}, {'name': 'H. Llorens', 'institution': 'Universitiy of Alicante', 'subunit': 'Natural Language Processing Research Group', 'location': 'Alicante, Spain', 'full_affiliation': 'Natural Language Processing Research Group. Universitiy of Alicante. Alicante, Spain'}, {'name': 'E. Saquete', 'institution': 'Universitiy of Alicante', 'subunit': 'Natural Language Processing Research Group', 'location': 'Alicante, Spain', 'full_affiliation': 'Natural Language Processing Research Group. Universitiy of Alicante. Alicante, Spain'}, {'name': 'M. Palomar', 'institution': 'Universitiy of Alicante', 'subunit': 'Natural Language Processing Research Group', 'location': 'Alicante, Spain', 'full_affiliation': 'Natural Language Processing Research Group. Universitiy of Alicante. Alicante, Spain'}]",2008_007_0015.png
A Misclassification Reduction Approach for Automatic Call Routing,Natural Language Processing (NLP),"[{'name': 'Fernando Uceda-Ponga', 'institution': 'INAOE', 'subunit': 'Laboratorio de Tecnologías del Lenguaje', 'location': 'México', 'full_affiliation': 'Laboratorio de Tecnologías del Lenguaje, INAOE, México'}, {'name': 'Luis Villaseñor-Pineda', 'institution': 'INAOE', 'subunit': 'Laboratorio de Tecnologías del Lenguaje', 'location': 'México', 'full_affiliation': 'Laboratorio de Tecnologías del Lenguaje, INAOE, México'}, {'name': 'Manuel Montes-y-Gómez', 'institution': 'INAOE', 'subunit': 'Laboratorio de Tecnologías del Lenguaje', 'location': 'México', 'full_affiliation': 'Laboratorio de Tecnologías del Lenguaje, INAOE, México'}, {'name': 'Alejandro Barbosa', 'institution': 'Nuance Technologies', 'subunit': '', 'location': 'Mexico', 'full_affiliation': 'Nuance Technologies, Mexico'}]",2008_007_0016.png
Spanish Temporal Expressions: Some Forms Reinforced by an Adverb*,Natural Language Processing (NLP),"[{'name': 'Sofía N. Galicia-Haro', 'institution': 'UNAM', 'subunit': 'Faculty of Sciences', 'location': 'University City, Mexico City, Mexico', 'full_affiliation': 'Faculty of Sciences, UNAM, University City, Mexico City, Mexico'}]",2008_007_0017.png
A Soundex-Based Approach for Spoken Document Retrieval,Natural Language Processing (NLP),"[{'name': 'M. Alejandro Reyes-Barragán', 'institution': 'Instituto Nacional de Astrofísica, Óptica y Electrónica', 'subunit': 'Laboratorio de Tecnologías del Lenguaje', 'location': 'México', 'full_affiliation': 'Laboratorio de Tecnologías del Lenguaje, Instituto Nacional de Astrofísica, Óptica y Electrónica, México'}, {'name': 'Luis Villaseñor-Pineda', 'institution': 'Instituto Nacional de Astrofísica, Óptica y Electrónica', 'subunit': 'Laboratorio de Tecnologías del Lenguaje', 'location': 'México', 'full_affiliation': 'Laboratorio de Tecnologías del Lenguaje, Instituto Nacional de Astrofísica, Óptica y Electrónica, México'}, {'name': 'Manuel Montes-y-Gómez', 'institution': 'Instituto Nacional de Astrofísica, Óptica y Electrónica', 'subunit': 'Laboratorio de Tecnologías del Lenguaje', 'location': 'México', 'full_affiliation': 'Laboratorio de Tecnologías del Lenguaje, Instituto Nacional de Astrofísica, Óptica y Electrónica, México'}]",2008_007_0018.png
Textual Entailment Recognition Based on Structural Isomorphism,Natural Language Processing (NLP),"[{'name': 'Diego Uribe', 'institution': 'Instituto Tecnológico de la Laguna', 'subunit': 'División de Posgrado e Investigación', 'location': 'Torreón, Coah., México', 'full_affiliation': 'Instituto Tecnológico de la Laguna\nDivisión de Posgrado e Investigación\nBlvd. Revolución y Cuauhtémoc, Torreón, Coah., MX'}]",2008_007_0019.png
On-Line Modeling Via Fuzzy Support Vector Machines,Fuzzy Logic & Fuzzy Systems,"[{'name': 'Julio César Tovar', 'institution': 'CINVESTAV-IPN', 'subunit': 'Departamento de Control Automático', 'location': 'México D.F., México', 'full_affiliation': 'Departamento de Control Automático, CINVESTAV-IPN A.P. 14-740, Av.IPN 2508, México D.F., 07360, México'}, {'name': 'Wen Yu', 'institution': 'CINVESTAV-IPN', 'subunit': 'Departamento de Control Automático', 'location': 'México D.F., México', 'full_affiliation': 'Departamento de Control Automático, CINVESTAV-IPN A.P. 14-740, Av.IPN 2508, México D.F., 07360, México'}]",2008_007_0020.png
Reinforcement Learning with Markov Logic Networks,Reinforcement Learning,"[{'name': 'Weiwei Wang', 'institution': 'Nanjing University', 'subunit': 'State Key Laboratory for Novel Software Technology', 'location': 'Nanjing, PRC', 'full_affiliation': 'State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing 210093, PRC'}, {'name': 'Yang Gao', 'institution': 'Nanjing University', 'subunit': 'State Key Laboratory for Novel Software Technology', 'location': 'Nanjing, PRC', 'full_affiliation': 'State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing 210093, PRC'}, {'name': 'Xingguo Chen', 'institution': 'Nanjing University', 'subunit': 'State Key Laboratory for Novel Software Technology', 'location': 'Nanjing, PRC', 'full_affiliation': 'State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing 210093, PRC'}, {'name': 'Shen Ge', 'institution': 'Nanjing University', 'subunit': 'State Key Laboratory for Novel Software Technology', 'location': 'Nanjing, PRC', 'full_affiliation': 'State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing 210093, PRC'}]",2008_007_0021.png
Learning the Filling Policy of a Biodegradation Process by Fuzzy Actor–Critic Learning Methodology,Reinforcement Learning,"[{'name': 'Efraín Franco Flores', 'institution': 'Universidad Autónoma del Estado de Hidalgo', 'subunit': 'Centro de Investigación en Tecnologías de la Información y Sistemas', 'location': 'Pachuca, Hidalgo, México', 'full_affiliation': 'Centro de Investigación en Tecnologías de la Información y Sistemas Universidad Autónoma del Estado de Hidalgo Carr. Pachuca-Tulancingo Km. 4.5, Pachuca Hgo. 42084, México'}, {'name': 'Julio Waissman Vilanova', 'institution': 'Universidad Autónoma del Estado de Hidalgo | Universidad de Sonora', 'subunit': 'Centro de Investigación en Tecnologías de la Información y Sistemas | Departamento de Matemáticas', 'location': 'Pachuca, Hidalgo, México | Hermosillo, Sonora, México', 'full_affiliation': 'Centro de Investigación en Tecnologías de la Información y Sistemas Universidad Autónoma del Estado de Hidalgo Carr. Pachuca-Tulancingo Km. 4.5, Pachuca Hgo. 42084, México | Departamento de Matemáticas Universidad de Sonora Blvd. Encinas y Rosales, Hermosillo Son. 83000, México'}, {'name': 'Jair García Lamont', 'institution': 'Universidad Autónoma del Estado de Hidalgo', 'subunit': 'Centro de Investigación en Tecnologías de la Información y Sistemas', 'location': 'Pachuca, Hidalgo, México', 'full_affiliation': 'Centro de Investigación en Tecnologías de la Información y Sistemas Universidad Autónoma del Estado de Hidalgo Carr. Pachuca-Tulancingo Km. 4.5, Pachuca Hgo. 42084, México'}]",2008_007_0022.png
INDIE: An Artificial Immune Network for On-Line Density Estimation,Bio-inspired & Evolutionary Computing,"[{'name': 'Juan Carlos Galeano-Huertas', 'institution': 'National University of Colombia', 'subunit': 'Intelligent Systems Research Lab.', 'location': '', 'full_affiliation': 'Intelligent Systems Research Lab. National University of Colombia'}, {'name': 'Fabio A. González', 'institution': 'National University of Colombia', 'subunit': 'Intelligent Systems Research Lab.', 'location': '', 'full_affiliation': 'Intelligent Systems Research Lab. National University of Colombia'}]",2008_007_0023.png
Learning Probability Densities of Optimization Problems with Constraints and Uncertainty,Heuristic Search & Optimization,"[{'name': 'Jonás Velasco', 'institution': 'Universidad Autónoma de Nuevo León', 'subunit': 'Posgrado en Ingeniería de Sistemas, Centro de Innovación, Investigación y Desarrollo en Ingeniería y Tecnología', 'location': 'San Nicolás de los Garza, NL, México', 'full_affiliation': 'Posgrado en Ingeniería de Sistemas\nCentro de Innovación, Investigación y Desarrollo en Ingeniería y Tecnología\nUniversidad Autónoma de Nuevo León\nAP 126, Cd. Universitaria, San Nicolás de los Garza, NL 66450, México'}, {'name': 'Aydeé López Muñiz', 'institution': 'Universidad Autónoma de Nuevo León', 'subunit': 'Posgrado en Ingeniería de Sistemas, Centro de Innovación, Investigación y Desarrollo en Ingeniería y Tecnología', 'location': 'San Nicolás de los Garza, NL, México', 'full_affiliation': 'Posgrado en Ingeniería de Sistemas\nCentro de Innovación, Investigación y Desarrollo en Ingeniería y Tecnología\nUniversidad Autónoma de Nuevo León\nAP 126, Cd. Universitaria, San Nicolás de los Garza, NL 66450, México'}, {'name': 'Arturo Berrones', 'institution': 'Universidad Autónoma de Nuevo León', 'subunit': 'Posgrado en Ingeniería de Sistemas, Centro de Innovación, Investigación y Desarrollo en Ingeniería y Tecnología', 'location': 'San Nicolás de los Garza, NL, México', 'full_affiliation': 'Posgrado en Ingeniería de Sistemas\nCentro de Innovación, Investigación y Desarrollo en Ingeniería y Tecnología\nUniversidad Autónoma de Nuevo León\nAP 126, Cd. Universitaria, San Nicolás de los Garza, NL 66450, México'}]",2008_007_0024.png
Pattern Classification Based on Conformal Geometric Algebra and Optimization Techniques,Supervised Machine Learning,"[{'name': 'Benjamín Cruz', 'institution': 'Instituto Politécnico Nacional', 'subunit': 'Centro de Investigación en Computación', 'location': 'México City, México', 'full_affiliation': 'Centro de Investigación en Computación-IPN, Av. Juan de Dios Bátiz, Esq. Miguel Othón de Mendizábal, México City, 07738. México'}, {'name': 'Ricardo Barrón', 'institution': 'Instituto Politécnico Nacional', 'subunit': 'Centro de Investigación en Computación', 'location': 'México City, México', 'full_affiliation': 'Centro de Investigación en Computación-IPN, Av. Juan de Dios Bátiz, Esq. Miguel Othón de Mendizábal, México City, 07738. México'}, {'name': 'Humberto Sossa', 'institution': 'Instituto Politécnico Nacional', 'subunit': 'Centro de Investigación en Computación', 'location': 'México City, México', 'full_affiliation': 'Centro de Investigación en Computación-IPN, Av. Juan de Dios Bátiz, Esq. Miguel Othón de Mendizábal, México City, 07738. México'}]",2008_007_0025.png
Automatic Classification of Three-Phase Flow Patterns of Heavy Oil in a Horizontal Pipe Using Support Vector Machines,Supervised Machine Learning,"[{'name': 'Adriane B.S. Serapião', 'institution': 'UNESP', 'subunit': 'IGCE/DEMAC', 'location': 'Rio Claro, São Paulo, Brazil', 'full_affiliation': 'UNESP /IGCE/DEMAC – C.P. 178 – CEP 13506-900 – Rio Claro (SP), Brazil'}, {'name': 'Antonio C. Bannwart', 'institution': 'UNICAMP', 'subunit': 'FEM/DEP', 'location': 'Campinas, São Paulo, Brazil', 'full_affiliation': 'UNICAMP/FEM/DEP – C.P. 6122 – CEP 13081-970 – Campinas (SP), Brazil'}, {'name': 'Fabíola Pacheco', 'institution': 'UNICAMP', 'subunit': 'FEM/DEP', 'location': 'Campinas, São Paulo, Brazil', 'full_affiliation': 'UNICAMP/FEM/DEP – C.P. 6122 – CEP 13081-970 – Campinas (SP), Brazil'}, {'name': 'José R.P. Mendes', 'institution': 'UNICAMP', 'subunit': 'FEM/DEP', 'location': 'Campinas, São Paulo, Brazil', 'full_affiliation': 'UNICAMP/FEM/DEP – C.P. 6122 – CEP 13081-970 – Campinas (SP), Brazil'}]",2008_007_0026.png
Wavelets Based on Atomic Function Used in Detection and Classification of Masses in Mammography,Computer Vision,"[{'name': 'Cristina Juarez-Landin', 'institution': 'National Polytechnic Institute | Autonomous University of State of Mexico', 'subunit': 'ESIME-Culhucan | CU Valle de Chalco', 'location': 'Mexico, D. F., Mexico | Valle de Chalco, Edo. de Mexico, Mexico', 'full_affiliation': 'National Polytechnic Institute, ESIME-Culhucan, Av. Santa Ana, 1000, Col. San Fco. Culhuacan, 04430, Mexico, D. F. Mexico | Autonomous University of State of Mexico, CU Valle de Chalco, Av. Hermenegildo Galeana, 3, Col. Ma. Isabel, 56615, Edo. de Mexico, Mexico'}, {'name': 'Volodymyr Ponomaryov', 'institution': 'National Polytechnic Institute', 'subunit': 'ESIME-Culhucan', 'location': 'Mexico, D. F., Mexico', 'full_affiliation': 'National Polytechnic Institute, ESIME-Culhucan, Av. Santa Ana, 1000, Col. San Fco. Culhuacan, 04430, Mexico, D. F. Mexico'}, {'name': 'Jose Luis Sanchez-Ramirez', 'institution': 'National Polytechnic Institute', 'subunit': 'ESIME-Culhucan', 'location': 'Mexico, D. F., Mexico', 'full_affiliation': 'National Polytechnic Institute, ESIME-Culhucan, Av. Santa Ana, 1000, Col. San Fco. Culhuacan, 04430, Mexico, D. F. Mexico'}, {'name': 'Magally Martinez-Reyes', 'institution': 'Autonomous University of State of Mexico', 'subunit': 'CU Valle de Chalco', 'location': 'Valle de Chalco, Edo. de Mexico, Mexico', 'full_affiliation': 'Autonomous University of State of Mexico, CU Valle de Chalco, Av. Hermenegildo Galeana, 3, Col. Ma. Isabel, 56615, Edo. de Mexico, Mexico'}, {'name': 'Victor Kravchenko', 'institution': 'Russian Academy of Sciences', 'subunit': 'Institute of Radio Engineering and Electronics', 'location': 'Moscow, Russia', 'full_affiliation': 'Institute of Radio Engineering and Electronics of Russian Academy of Sciences, Moscow'}]",2008_007_0027.png
The Effect of Repeated Measurements on Bayesian Decision Regions for Class Discrimination of Time-Dependent Biological Systems,Probabilistic & Statistical Reasoning,"[{'name': 'Arturo Baltazar', 'institution': 'Centro de Investigación y Estudios Avanzados', 'subunit': 'CINVESTAV Unidad-Saltillo, Robotics and Advanced Manufacturing Program', 'location': 'Ramos Arizpe, Coahuila, México', 'full_affiliation': 'Centro de Investigación y Estudios Avanzados, CINVESTAV Unidad-Saltillo, Robotics and Advanced Manufacturing Program, Carretera Saltillo-Monterrey Km 13.5, Ramos Arizpe 25900, Coahuila, México'}, {'name': 'Jorge I. Aranda-Sanchez', 'institution': 'Universidad Michoacana de San Nicolás de Hidalgo (UMSNH)', 'subunit': 'Facultad de Ciencias Físico-Matemáticas', 'location': 'Morelia, Michoacán, México', 'full_affiliation': 'Facultad de Ciencias Físico-Matemáticas, Universidad Michoacana de San Nicolás de Hidalgo (UMSNH), Morelia 58070, Michoacán, México'}]",2008_007_0028.png
Global Classifier for Confidential Data in Distributed Datasets,Data Mining & Knowledge Discovery,"[{'name': 'Omar Jasso-Luna', 'institution': 'Center for Research and Advanced Studies', 'subunit': 'Laboratory of Information Technology', 'location': 'Cd. Victoria, Tam. Mexico', 'full_affiliation': 'Center for Research and Advanced Studies\nLaboratory of Information Technology\nCd. Victoria, Tam. Mexico'}, {'name': 'Victor Sosa-Sosa', 'institution': 'Center for Research and Advanced Studies', 'subunit': 'Laboratory of Information Technology', 'location': 'Cd. Victoria, Tam. Mexico', 'full_affiliation': 'Center for Research and Advanced Studies\nLaboratory of Information Technology\nCd. Victoria, Tam. Mexico'}, {'name': 'Ivan Lopez-Arevalo', 'institution': 'Center for Research and Advanced Studies', 'subunit': 'Laboratory of Information Technology', 'location': 'Cd. Victoria, Tam. Mexico', 'full_affiliation': 'Center for Research and Advanced Studies\nLaboratory of Information Technology\nCd. Victoria, Tam. Mexico'}]",2008_007_0029.png
